GEOID,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_inequality,beta_medIncome,beta_tot_nurse,beta_pcntblackfem,se_Intercept,se_inequality,se_medIncome,se_tot_nurse,se_pcntblackfem,t_Intercept,t_inequality,t_medIncome,t_tot_nurse,t_pcntblackfem,p_Intercept,p_inequality,p_medIncome,p_tot_nurse,p_pcntblackfem,sumW_Intercept,sumW_inequality,sumW_medIncome,sumW_tot_nurse,sumW_pcntblackfem
1001.0,872696.7305271641,1094407.43704184,-0.14102974761156128,-0.5202231179635906,0.06533093402379749,-0.20636068163535876,-0.1227748312720589,-0.3043709606589079,0.027489362315157532,0.3774325121276828,0.03686984501473099,0.223895830056624,0.12614411817923016,0.014834391796488716,0.11746677483905626,0.03313391990547435,0.055362007894121955,-2.412882701565574,1.8530832063950362,3.213100152318059,1.1127522828543868,4.044214409362057,0.015884497251506282,0.06396524474412939,0.0013265386802684513,0.2659009745270276,5.37760372309168e-05,14.429142751585859,2331.7870570745163,14.429142751585859,559.549363102404,14.429142751585859
1003.0,789798.085895622,884520.110241997,-0.21247991502125638,-0.38909457092570077,-0.0923218152359204,-0.12015809978533598,-0.3103586727647254,-0.21120292259879048,0.02714993948681857,0.2859364120746154,0.035941509803531196,0.1642155672554627,0.12059746363453737,0.014837123970624097,0.12799943063212635,0.027329412666113335,0.0595494069536017,-1.7513048469976695,1.8298653796094524,2.2338881560841,1.31512192532759,2.7576356450268653,0.0799921456424596,0.06736589883854463,0.025561369706604317,0.1885660408811673,0.005856174789904596,13.55596703988789,2248.1169877994666,13.55596703988789,500.0775886900161,13.55596703988789
1005.0,997015.977149617,1032942.54698099,-0.3110461698681984,-0.619330823242431,0.36181307782292116,-0.6728592476911195,0.6947856929095131,-0.46241565175370514,0.027726202533668202,0.87083824382335,0.040148138355242786,0.7437580786007554,0.1356938842297784,0.014846976892313877,0.1359060914830381,0.03245901307864226,0.06308028788036221,-3.407785504692825,1.8674645171719615,6.407646885585227,1.236887217056513,11.79065764587764,0.00066326193582014,0.06193089554004136,1.7016831839290747e-10,0.21622249721613981,2.0200550086021866e-31,14.314676279539245,2307.901917769497,14.314676279539245,549.4000768748867,14.314676279539245
1007.0,822891.2554260041,1141583.6678482,-0.1379012448545143,-0.030703128309230054,-0.2326220918687197,0.09472084701420541,-0.08902028746174162,-0.17873666828489942,0.027403888439442744,0.24333041126807187,0.03822432204426885,0.14326834566329327,0.12731991769322687,0.01482854351976771,0.1234108438215304,0.0338359323478134,0.05481738360804159,-1.40383901846025,1.8480499047604393,1.9717101328628963,1.129696136383812,2.61355679956743,0.1604667977442875,0.06469016108376288,0.04873134579762973,0.2586915487057906,0.009003772903110375,13.35813269413874,2345.601424886151,13.35813269413874,556.502409532978,13.35813269413874
1009.0,863690.350792955,1255730.58612818,-0.21741109080015256,-0.047246512258102974,-0.14592950588641537,-0.07148158491373718,0.09410541867604261,-0.06785944365581899,0.02759839225952599,0.161864841728261,0.04137899987698294,0.08529203888313468,0.11611716632309863,0.014828715756140195,0.14523203135470478,0.03469234892984729,0.1357171119644743,-0.5844049231015384,1.8611451398343917,1.1145257710603342,1.1927413724754405,0.6284545673611222,0.5589903720706009,0.06281812575437047,0.2651399542648838,0.23306181402944104,0.5297524238631084,13.496910671748973,2377.4008892748607,13.496910671748973,571.1907842087682,13.496910671748973
1011.0,964069.345771482,1055202.01396265,-0.09553868891715443,-0.9503229427840534,0.11735766697148509,-0.21289635588863953,0.5347155117205992,-0.5736034480187583,0.02767065864043767,0.8740083514396961,0.03837704742950376,0.48157679194262804,0.1280396445029648,0.014843471510999054,0.13057954711211148,0.03281162868256396,0.06216590536988404,-4.479889414293683,1.8641635563441903,6.693302058164592,1.1696172659023554,7.746638435928346,7.7377076293743e-06,0.06239304201581873,2.5788735347379286e-11,0.2422447995286303,1.2683159137378682e-14,13.862520725063852,2317.106492589375,13.862520725063852,553.1432296623577,13.862520725063852
1013.0,877745.268350607,1007269.72338547,-0.2907987753700228,-0.5752824131500325,-0.20995028839291552,-0.08084848697710728,-0.3199270075947185,-0.37761660096872296,0.027436769908339147,0.4048296115106639,0.03733539473254893,0.23900468755384432,0.11684984126391369,0.01483798666391404,0.11678035198449425,0.030893972615734233,0.0559683474588811,-3.2316398283832406,1.8490898077880962,3.4665900952620516,1.2085009330763146,4.2703545558395595,0.001243683973783661,0.06453983673711512,0.0005342594951850786,0.2269466627061879,2.010142338681325e-05,14.618119401308489,2301.699606310107,14.618119401308489,541.5500678367539,14.618119401308489
1015.0,933828.939955215,1239463.84692268,-0.13469485369519055,-0.27623136941633286,0.2166899999669145,-0.35138485366210503,0.2657905758891501,0.04635677764904998,0.027755651747963475,0.11918576102637284,0.03925234915481355,0.24625157679521675,0.11306268552345812,0.01483581340074361,0.12947371474370573,0.03443303542152345,0.10388842505943276,0.41000952201362606,1.870854734973432,0.9205402136047616,1.1399619195430455,2.3703466161349596,0.6818272485301757,0.06145920662364001,0.35736204049337916,0.2543900932617867,0.017832171831618653,13.601037779876968,2371.5169037112646,13.601037779876968,573.5372357394067,13.601037779876968
1017.0,984175.725548099,1148714.95062075,2.3799912545528974,2.2374470594260822,0.5315305733165848,1.8484606812363125,0.029571925606368787,-0.16797278263496246,0.027793362032039328,0.24832926232054983,0.036098526001529574,0.43346340608234635,0.12955304497075376,0.01484270413194417,0.1250972523595666,0.03395951760918804,0.06767082588568764,-1.2965560375125251,1.8725268512375053,1.9850896613362692,1.062987007558753,6.405469423626818,0.19488033499841326,0.0612276593361088,0.04722234887697657,0.2878705069230249,1.725827288331657e-10,12.11689476667178,2344.6625628192414,12.11689476667178,565.9507483865052,12.11689476667178
1019.0,949221.705160533,1286593.48580965,-0.18316599551662388,0.07913802586174518,-0.05354314683206222,-0.12962284868456167,0.2689273116736588,0.08930133459002003,0.027835558004744302,0.110100622822234,0.040943178961725814,0.16200196415806506,0.10700581251506401,0.014836387329500232,0.1338642265586475,0.0344199073673378,0.1279336200302529,0.8345465773408188,1.8761681928724592,0.8224798039975051,1.1895203123230416,1.2662970384153587,0.4040372539350836,0.06072592274068555,0.410867032537666,0.23432593390017367,0.2055017469693893,14.726594034065576,2381.15329462331,14.726594034065576,573.9001798851597,14.726594034065576
1021.0,862218.239799295,1128451.24015075,0.04023363786841709,0.029614605092611358,-0.3061634104895577,0.3463970483579748,-0.003084820115339948,-0.22270996943735843,0.027490392288513337,0.3110462472236871,0.0377079723994572,0.1964579672553655,0.12476588391238712,0.01483234229526452,0.12232520085942603,0.033782457334790884,0.054579688167848285,-1.7850229762628815,1.8534087025007586,2.5427814141187146,1.1161998082544347,3.59947031304394,0.07435518013566322,0.06391859746257092,0.011045546264441175,0.26442298796330066,0.0003238505885946061,14.566756242749616,2342.503030756039,14.566756242749616,563.4154711054643,14.566756242749616
1023.0,726596.860127968,1023551.19838144,-0.00891857094981546,-0.3899925627890971,0.03915757512639778,-0.048076146076213244,0.13587996849202255,-0.1415952834970052,0.027080382355534123,0.20605246472217603,0.03345166260354218,0.14600859210572104,0.116245146039224,0.014826185620874885,0.1061175182385874,0.029062642088673287,0.052173964078489704,-1.2180748041662526,1.8265238981903509,1.9417384437779794,1.151019322382236,2.7984952779525814,0.2232880967110741,0.06786735279546567,0.05225911356648744,0.2498129144715347,0.0051658142048135606,12.81195969628989,2297.2412145583617,12.81195969628989,524.6541509073572,12.81195969628989
1025.0,770409.065264784,988874.099510784,-0.14278064885029415,-1.1127107884738352,0.11246178148963326,-0.25524243033992744,-0.017109108148227525,-0.20756023679116173,0.027167693085856037,0.24669786659094112,0.03381959280576019,0.16441408851659922,0.11015756564648892,0.014830814428120048,0.10825345689253464,0.028968541675946435,0.05157893752299997,-1.8842122696978585,1.831840942891483,2.27889135065537,1.167459279934749,3.187620691940078,0.05962961292036787,0.0670708649444643,0.02274112319929071,0.2431145864318225,0.0014487354429339472,13.427409144412936,2288.8191393235156,13.427409144412936,524.2115163080639,13.427409144412936
1027.0,936643.2334183629,1183333.11701588,0.2009448752611594,0.3322631337905569,0.012758758715893007,0.1881861165452664,0.21174572477750198,-0.013305593289386047,0.02771318755068579,0.12079998368456793,0.037553780185076935,0.3939952413653547,0.1148516395840801,0.014837413703505015,0.12957810626676938,0.03428287698560725,0.07156670651643592,-0.11585026855141538,1.8677909846336058,0.9322561284841634,1.0954092388699723,5.505286753343474,0.9077787017328465,0.06188534332722585,0.3512766565938773,0.2734223466014066,3.985769507552247e-08,13.694287964653412,2357.06912706102,13.694287964653412,570.755634780614,13.694287964653412
