GEOID,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_inequality,beta_medIncome,beta_tot_nurse,beta_pcntblackfem,se_Intercept,se_inequality,se_medIncome,se_tot_nurse,se_pcntblackfem,t_Intercept,t_inequality,t_medIncome,t_tot_nurse,t_pcntblackfem,p_Intercept,p_inequality,p_medIncome,p_tot_nurse,p_pcntblackfem,sumW
1061.0,964485.676383665,942666.0573306159,-0.38688600985936056,-0.16393736046997182,-0.4276270764636873,0.04074106660432675,0.5782875751206311,0.20600460140577775,2.3605922069855353e-06,-0.40893130588707205,-0.379619700065452,0.16690884729804562,-1.4797211642745043,0.6596625639611564,0.179214457815579,0.124646014442673,0.3145436248385893,0.7354760884882694,0.11388515427075754,-2.2817986387453386,-3.0455823378135056,0.5306381503796057,-2.0119228720487565,5.79234903956695,0.02256861289192493,0.0023418055288020666,0.5957075019518916,0.0443142921833791,7.63485334941678e-09,17.481765663764527
1063.0,747889.5623124021,1118574.61936689,0.48847773156738233,-0.11531662481527355,0.14535751117193124,0.3431202203954511,0.297746066290856,0.21823943074433444,0.0001829757564568193,-0.0087161526380901,0.018315039286049935,-0.015834159604318637,0.12412552554724425,0.0281404300122541,0.21871677655258775,0.08922149645363184,0.2631487574283428,0.273011888501663,0.10675407664712228,-0.03985132176632279,0.20527608271587566,-0.06017189577127449,0.4546524557171002,0.2636005190253563,0.9682142219013796,0.8373698853187225,0.9520226014501163,0.6493910733272751,0.792105250265789,16.377500705597257
1065.0,778713.0937355709,1111111.32397984,-0.14937111293286323,-0.7322290906889204,0.07342553759361242,-0.22279665052647565,0.25407477111014054,0.10232297179270247,2.7432504966665468e-05,-0.025921773256694407,0.014275418182295364,0.013117747397723103,0.12487344043448705,0.03525653069814071,0.2083406397165166,0.08807609354854555,0.24318217595026753,0.2587659661629602,0.1089346675906212,-0.12442014813799869,0.16208051024001283,0.05394205947234297,0.4825728911963904,0.3236483984201935,0.9009906752030834,0.8712529998500744,0.9569847970455583,0.6294330494477358,0.7462260384616792,16.01926880675153
1067.0,1015709.69525271,995280.201315408,-0.2404321966828481,-0.35085725663742706,0.8024552666204069,-1.042887463303255,0.6819740930330864,0.1595057794047739,0.0010688015721061945,-0.6015781628722288,-0.8481392358857467,0.5612897826151897,-1.7232450109363162,1.335007485132673,0.25654231151106793,0.12534683818505488,0.297453918307513,0.6942668466663479,0.10223352718513838,-2.344947152494473,-6.766339288379996,1.8869806315172444,-2.4821075919306814,13.058411676582965,0.019092433559309226,1.5724397486277465e-11,0.05925613913336191,0.013113278248782664,5.594020394262782e-38,17.963564345817012
1069.0,1014495.42520152,954669.357874555,-0.2042730978773684,-0.4812079707638891,0.15791569371176817,-0.3621887915891365,0.6543308324454544,0.3065911965805732,0.0003640543467150399,-0.6978029932755219,-0.5088816313162032,0.052599028276051785,-1.08441122158517,1.1074619842473028,0.22154419871359493,0.1270113332469361,0.3037844626143648,0.7764812015991738,0.10465844378009065,-3.1497236096785306,-4.006584438625119,0.17314588054762672,-1.3965711202689906,10.581678307526843,0.0016497825182377377,6.304913095616797e-05,0.8625480478456389,0.1626423967190023,9.885648887313558e-26,18.034254657559906
1071.0,906142.3116007029,1349847.09889532,-0.08237678230659093,0.10081704562427543,-0.05501125806592386,-0.027365524240667072,0.26880386173352994,0.16859862612593515,7.949784024417194e-07,-0.12372146296892426,0.1432603424390389,-0.05084961840793576,-0.08092378945964182,0.21507803832762432,0.1388000453255563,0.19926178982817203,0.265754562393397,0.3156621820394281,0.3594832083422987,-0.891364715902901,0.7189554131907354,-0.19134052845596294,-0.2563620036356904,0.5982978713231795,0.3728026061047097,0.47222249326793064,0.8482713209641949,0.7976883078495216,0.5496848351405548,16.069124128043704
1073.0,838206.060001733,1205354.52816795,0.384628369245512,-0.7015350544088325,0.3413616599320872,0.0432667093134248,0.27867514103430613,0.9247967212675093,0.001332280562746274,0.004510013736445582,0.11948623872071504,0.11841602919271112,0.07655816682637737,-0.002946288128088507,0.15653313943730146,0.2188467824959851,0.2301484830211532,0.2613841791079396,0.11359856518946525,0.028811878127903034,0.5459812447683899,0.5145201377748267,0.2928951824385759,-0.025935962511274183,0.977016479060795,0.58511805328235,0.6069250041618101,0.769621843008213,0.9793100824198161,15.276945315508538
1075.0,725875.430408016,1220473.42725862,-0.10218470425824618,0.04292509215839198,0.013771202550774787,-0.11595590680902096,0.3473215363159216,0.11417530585603589,8.51486174400561e-06,-0.08390005140429711,0.033563437776256776,-0.12659274111773972,0.12138260657768735,0.03508013402625767,0.22564455820331106,0.11476044080607056,0.3543924240833522,0.30134346003541107,0.10319784693413023,-0.3718239521145517,0.2924652218178073,-0.35721063012330484,0.40280484787499155,0.3399308713160347,0.7100493009842375,0.7699504878621437,0.7209584041206598,0.6871195252115136,0.7339315801776802,16.89342422059818
1077.0,755454.295792839,1348990.73079116,-0.1628225406478574,-0.11279033298954486,-0.13181830692031626,-0.03100423372754113,0.3030271363117969,0.08804135219142169,4.4288772777961535e-07,-0.12716280170306607,0.043915009339951766,0.051299275516042867,0.06389506686180849,0.08182606366099102,0.13001817618750378,0.18338454221715142,0.22661673371075297,0.5859690595210785,0.20903494507735157,-0.9780386514550099,0.23946952567000232,0.22637020080573475,0.10904170761854032,0.3914468158934478,0.3281314016217859,0.8107573298392994,0.8209284030328386,0.9131764556842623,0.6954938537951306,17.037618882871698
1079.0,790293.5565721991,1309435.81197557,-0.19328376353660898,-0.09201287683496916,-0.11038467575185848,-0.0828990877847505,0.35767970284347583,0.1579095200455919,6.66048004481891e-06,-0.16790811848486792,0.15674891918174655,-0.03238371311771156,0.1702489333815752,-0.027797625731979594,0.15915478065637984,0.2294899715493431,0.258339045070335,0.36685157306160177,0.28315802469257995,-1.054998899765297,0.6830316729027248,-0.1253535372823524,0.4640812412517228,-0.0981700086450279,0.2915079100834466,0.49463778762326516,0.90025178491804,0.6426220746812146,0.9218036335804721,16.080923991878137
1081.0,991459.106255862,1114385.08117551,0.5148812295322874,-0.033454965577093154,-0.04315664868812236,0.5580378782204098,0.06941395254634468,0.5388892019012017,0.003435037509984614,0.2728623759752412,-0.20988341020981344,-0.3133217391442844,0.23598800713191528,0.018183202298932485,0.23588832027238904,0.13495035653314144,0.21042377655066738,0.542274807431595,0.13078358860092354,1.1567439017758778,-1.555263843695513,-1.4890034970398913,0.4351815793354625,0.13903275245349922,0.24746599263814767,0.11998515850165309,0.13658800498797904,0.6634608781030049,0.8894332841119452,15.62132920986012
1083.0,817134.641968383,1344349.64266408,-0.017046945226526923,-0.43039012249917097,-0.030449873655007703,0.01340292842848078,0.4762626499303921,0.4318728953365527,1.0461153052848006e-06,-0.15654149611248802,0.09596887910662873,0.08203719576520571,0.2218676493540631,-0.1259724961899767,0.13601337451469084,0.19723939792544765,0.1827203852951102,0.45700946734262493,0.35106056459064583,-1.1509272280835878,0.48656039369428083,0.44897670083558605,0.48547714042809215,-0.35883408418962387,0.24985079735590118,0.6266042371700432,0.6534797972188853,0.6273721770936083,0.7197436098550751,15.731577101062097
1085.0,876177.05155146,1052156.67918217,0.12644123390218426,-0.6272002312661935,-0.023112107634215583,0.14955334153639985,-0.3152061105982228,0.2236062512390631,3.6109988727563773e-05,-0.07693623030369415,-0.0010012181060924377,0.017519463967493015,0.09542161915382133,0.025626607815027833,0.20531526451244556,0.08620021220213159,0.27843841060073043,0.5118689030217515,0.12106423771609107,-0.3747224079339241,-0.01161503064220623,0.06292042800307185,0.18641808203333357,0.21167776957490156,0.7078925160788805,0.9907335009422281,0.9498339178224562,0.8521290916233963,0.8323723249625323,16.333859127794444
1087.0,962772.2657640029,1087061.70970982,-0.14174856671446795,-1.0263372277995715,0.13648051787059412,-0.27822908458506207,0.19293991901444432,0.3760554980553428,0.0003254470219270443,0.17985013807043004,-0.2772125607643093,-0.4436938267800701,0.22941523221139082,0.03812474742098832,0.22789935283742566,0.13135396467208324,0.2403497539403748,0.5427768580711585,0.1319098083084182,0.7891647599312315,-2.110424009327413,-1.8460340379218372,0.42266951657934226,0.2890213238112581,0.43007596918077806,0.034901622593404374,0.06498239028826705,0.6725656671641197,0.7725843540201947,15.716442144337636
1089.0,856593.44391305,1342905.43777818,0.053659247006703055,-0.7253497447889956,0.128715974356707,-0.07505672735000396,0.33383163051028886,0.6412872425216989,0.00012219499942869717,-0.16338334520910092,0.1330233170204579,0.047611041776297505,0.1664381386881759,-0.07116433978834433,0.1327297586370499,0.2124789541278069,0.19210763289474822,0.381452409316887,0.3362579441902084,-1.2309473541338487,0.6260540841162267,0.24783524245693353,0.4363274018539739,-0.21163615913885847,0.218435788093677,0.5313254844981097,0.8042782733909091,0.662629539279525,0.8324047870460289,16.186745299670687
1091.0,768782.868087208,1052598.87806042,0.14104248167721511,-0.648824062806295,0.014814172601947034,0.12622830907526808,0.26645082711150037,0.18428820383349978,1.9206702548648755e-05,-0.15898866071024148,0.0021125883210226844,-0.03855072455581627,0.21259225194233633,0.06336769791653066,0.23823478010959184,0.08400576021931049,0.33913691954244535,0.4856854902387259,0.1370699329975397,-0.6673612502637278,0.025148136455255383,-0.11367303980890048,0.43771588036908865,0.4623019544167141,0.504591004364549,0.9799384209785311,0.9095043340788402,0.6616227011589186,0.6438971899589583,15.552630059213023
1093.0,741704.8075815621,1261915.70477928,0.2984881230883178,0.6316523085080525,-0.042927817280339495,0.3414159403686573,0.2935262465220728,0.1920519084988068,0.0001492569374782838,-0.13501709220490274,0.04047645697831469,-0.12603219801281673,0.1433144667104082,0.05822178496039203,0.18814335914245586,0.14258391852495717,0.28378369661942376,0.27749939373457017,0.11411196690416259,-0.7176287955115774,0.2838781357466333,-0.4441135960739697,0.5164496569945279,0.5102162949245265,0.4730401826708739,0.7765227001005732,0.6569914058237296,0.6055771693817951,0.6099362038128079,16.890583542879117
1095.0,883106.238883593,1301064.83805846,-0.12069458169685476,-0.015022214724343647,-0.09501680398113044,-0.025677777715724326,0.2902230529265764,0.1999849698915322,8.966669534884636e-07,-0.10091123382839685,0.10369230075923494,0.033249207013959454,0.03113508010921104,0.07818012149113991,0.13698088827420987,0.2581994018557925,0.23423346189903388,0.34209911238333685,0.2795051027191472,-0.7366811173423815,0.4015977574461941,0.14194900568173943,0.09101187048484018,0.27970910273397404,0.4613719477072803,0.6880077184534483,0.887129494451664,0.927489029524514,0.7797193248315075,15.542623432351112
1097.0,743215.493052891,887259.825447677,-0.0314193288087544,-0.6085102440486386,0.542394986171407,-0.5738143149801614,0.5866295807526214,0.5710815150847061,0.004448427974397697,-0.04910919810468762,0.07537713303202248,0.11228378583118781,0.26086685127832004,0.11209513616610836,0.18493052311008681,0.09790383548499977,0.28355675850492257,0.28776872535246584,0.17864492144494468,-0.2655548542165402,0.7699099086222347,0.3959834582085567,0.9065156436259856,0.6274745190596094,0.7905996878747684,0.44141190429182564,0.6921444386847675,0.3647333297911314,0.5303943731154983,17.084168566068552
1099.0,815194.7554300879,981031.655538145,-0.1864447739792861,-1.0879669297206864,-0.10505078769644802,-0.08139398628283809,-0.03511278945860548,0.371976258463862,2.7193365813214476e-05,-0.19592372232262,-0.007168006018452546,0.07027239723492881,0.05786400042670752,0.09280956075310037,0.1739008328328123,0.08949428443881623,0.2446720251325645,0.3171108545319278,0.12074418011102622,-1.1266405061497344,-0.08009456764083112,0.28721059220748624,0.18247246853822716,0.7686462458709022,0.2599815686857249,0.9361672049076739,0.7739702415586939,0.8552238707677015,0.4421618016641691,16.473384910816694
